LKW_ID;Ladetyp;Zeit;Ladezeit;Leistung;Pplus;Pminus;SOC;X;z;Ladestrategie
20;NCS;1060;135;100,0;100,0;0,0;0,6114502905827535;1,0;1,0;p_max
20;NCS;1065;140;100,0;100,0;0,0;0,6230243646568275;1,0;1,0;p_max
20;NCS;1070;145;100,0;100,0;0,0;0,6345984387309016;1,0;1,0;p_max
20;NCS;1075;150;100,0;100,0;0,0;0,6461725128049757;1,0;1,0;p_max
20;NCS;1080;155;100,0;100,0;0,0;0,6577465868790497;1,0;1,0;p_max
20;NCS;1085;160;100,0;100,0;0,0;0,6693206609531238;1,0;1,0;p_max
20;NCS;1090;165;100,0;100,0;0,0;0,6808947350271979;1,0;1,0;p_max
20;NCS;1095;170;100,0;100,0;0,0;0,692468809101272;1,0;1,0;p_max
20;NCS;1100;175;100,0;100,0;0,0;0,704042883175346;1,0;1,0;p_max
20;NCS;1105;180;100,0;100,0;0,0;0,7156169572494201;1,0;1,0;p_max
20;NCS;1110;185;100,0;100,0;0,0;0,7271910313234942;1,0;1,0;p_max
20;NCS;1115;190;100,0;100,0;0,0;0,7387651053975682;1,0;1,0;p_max
20;NCS;1120;195;100,0;100,0;0,0;0,7503391794716423;1,0;1,0;p_max
